,feature_2,feature_4,target,category_1_encoded,feature_9
549,-1.618667683,-2.114336436,0,3,-4.856003049
550,0.245330726,-0.207947679,0,0,0.0
551,-0.296896801,-0.456312303,0,1,-0.296896801
552,2.446729329,2.3249521,1,2,4.893458658
553,0.463536192,0.867542479,1,0,0.0
554,0.589119784,0.228863885,1,0,0.0
555,-0.42205933,-0.710171324,0,1,-0.42205933
556,-1.26968326,-1.037015214,0,1,-1.26968326
557,-0.71832628,-0.39776855,1,1,-0.71832628
558,0.673983913,1.2454737,1,0,0.0
559,-0.909124685,-0.721476543,0,1,-0.909124685
560,0.516129147,0.568274771,1,0,0.0
561,3.990114742,4.220130105,1,2,7.980229484
562,1.856494249,1.749529127,1,2,3.712988498
563,-0.373918345,-0.483825383,0,1,-0.373918345
564,2.496430577,1.786786452,1,2,4.992861154
565,-0.795474347,-0.438107964,1,1,-0.795474347
566,-4.27353717,-4.188953592,0,3,-12.820611509999999
567,-1.912807569,-1.601991862,0,3,-5.738422707
568,-3.310313916,-4.436638113,0,3,-9.930941748
569,-0.779165893,-0.798006576,1,1,-0.779165893
570,-0.038359957,-0.38071256,1,0,-0.0
571,3.240656798,3.8412018,1,2,6.481313596
572,0.555971901,0.801658667,1,0,0.0
573,-0.987260968,-0.893566804,0,1,-0.987260968
574,1.73981824,1.567045052,1,2,3.47963648
575,-4.591381053,-4.432497729,0,3,-13.774143159000001
576,0.149176492,-0.222097759,1,0,0.0
577,1.692368378,1.652478239,1,2,3.384736756
578,-3.173576049,-3.404921403,0,3,-9.520728147
579,2.219774276,3.126370138,1,2,4.439548552
580,0.970281293,1.558260396,1,0,0.0
581,-1.112418987,-0.687199994,0,1,-1.112418987
582,0.959044085,0.362919676,1,2,1.91808817
583,4.595246954,4.940909798,1,2,9.190493908
584,0.593629983,0.668696653,0,0,0.0
585,0.181572829,0.670956885,1,0,0.0
586,-0.837183852,-0.708225814,1,1,-0.837183852
587,-1.583488831,-1.586175897,0,3,-4.750466492999999
588,1.248839536,1.342353255,1,2,2.497679072
589,-1.552467384,-2.274720701,0,3,-4.657402152
590,0.31845365,0.011492342,0,0,0.0
591,-1.017672008,-0.868337793,0,1,-1.017672008
592,1.208428924,1.664184267,1,0,0.0
593,0.894615325,0.674418079,1,0,0.0
594,2.095703474,2.079380722,1,2,4.191406948
595,-1.110321876,-1.750718854,0,3,-3.330965628
596,-0.734315449,-0.150591124,0,1,-0.734315449
597,-1.965040133,-1.519543441,0,3,-5.895120399
598,-0.016698388,-0.513793689,0,1,-0.016698388
599,0.689765614,0.852488089,1,0,0.0
600,1.074477032,1.695496658,1,2,2.148954064
601,-1.590587869,-1.912592266,0,3,-4.771763607
602,1.777256485,1.411991862,1,2,3.55451297
603,2.635350818,3.059958733,1,2,5.270701636
604,0.998301484,1.396026837,1,0,0.0
605,4.058519344,3.58112111,1,2,8.117038688
606,-2.107960712,-2.320504665,0,3,-6.323882136
607,-2.402456677,-1.726819424,0,3,-7.207370031
608,-3.84277034,-3.678103409,0,3,-11.52831102
609,3.091910724,3.406775332,1,2,6.183821448
610,1.334316753,0.870698136,0,2,2.668633506
611,0.015975963,0.278633773,0,1,0.015975963
612,0.46008773,-0.107728889,1,0,0.0
613,-2.625626117,-3.417554663,0,3,-7.876878351
614,4.801430321,5.092159905,1,2,9.602860642
615,0.339811891,0.913589959,1,0,0.0
616,0.421868055,0.320353625,0,0,0.0
617,1.217166988,0.998546715,0,2,2.434333976
618,1.167430549,1.851770011,0,0,0.0
619,0.318193591,0.240280243,1,0,0.0
620,-1.508458935,-1.534766424,0,3,-4.525376805
621,0.840957924,1.518540814,0,0,0.0
622,3.800483118,3.659049193,1,2,7.600966236
623,2.869215619,2.607604575,1,2,5.738431238
624,2.940970438,3.267173727,1,2,5.881940876
625,-1.158412532,-1.443154994,0,3,-3.4752375960000004
626,-1.942217123,-2.000057738,0,3,-5.826651369
627,0.228742892,-0.298920549,1,1,0.228742892
628,-0.061188118,0.012970717,1,0,-0.0
629,2.596409814,2.623648809,1,2,5.192819628
630,-2.984044599,-2.596836489,0,3,-8.952133797
631,3.039638409,3.382541023,1,2,6.079276818
632,-0.375646302,-0.155039099,0,1,-0.375646302
633,-0.99217518,-0.834472903,0,1,-0.99217518
634,-2.037849257,-2.067150902,0,3,-6.113547771
635,-3.59105723,-3.347234843,0,3,-10.77317169
636,1.631093364,1.186160495,1,2,3.262186728
637,0.446011989,-0.49357444,0,0,0.0
638,-2.702138812,-2.237371743,0,3,-8.106416436
639,-2.638302405,-2.36863822,0,3,-7.914907215
640,-1.011797493,-1.062592067,0,1,-1.011797493
641,3.412855468,3.842678912,1,2,6.825710936
642,-0.466286366,-0.758885333,1,1,-0.466286366
643,-2.993545434,-3.275742447,0,3,-8.980636302
644,-0.534851538,-0.872506628,0,1,-0.534851538
645,-0.603998723,-0.376949933,0,1,-0.603998723
646,-5.293393239,-0.0195407195,0,3,-15.880179717
647,-0.114353053,-0.421137696,0,1,-0.114353053
648,-0.398874686,-0.282988677,0,1,-0.398874686
649,1.435409293,0.953748863,1,2,2.870818586
650,3.922597647,3.658473485,1,2,7.845195294
651,2.388528879,1.503901848,1,2,4.777057758
652,-0.499205012,-0.256882353,0,1,-0.499205012
653,-1.909367411,-2.184501489,0,3,-5.728102233
654,5.230773312,4.791060812,1,2,10.461546624
655,0.379429406,-0.138579685,1,0,0.0
656,0.149247106,-0.018038299,1,0,0.0
657,-0.41663399,-1.048696225,0,1,-0.41663399
658,0.657136474,1.434088345,1,0,0.0
659,-0.261685576,-1.215583422,0,1,-0.261685576
660,-1.157714968,-1.337962628,1,3,-3.473144904
661,-1.037448213,-0.994685441,0,3,-3.112344639
662,-0.134503173,-0.444654774,1,1,-0.134503173
663,-1.04144377,-0.956591075,1,3,-3.1243313100000005
664,-1.544066779,-1.863907409,0,3,-4.6322003370000004
665,0.467714907,1.079752693,1,0,0.0
666,-0.532672058,-0.980222863,0,1,-0.532672058
667,2.931469209,1.990979632,1,2,5.862938418
668,-5.48692478,-0.0195407195,0,3,-16.46077434
669,2.236768862,2.391366772,1,2,4.473537724
670,2.529591805,2.482422053,1,2,5.05918361
671,-4.069095542,-3.768242379,0,3,-12.207286626000002
672,-0.890825566,-0.690127719,0,1,-0.890825566
673,-1.063117972,-1.317630112,0,1,-1.063117972
674,-2.689905129,-2.885538526,0,3,-8.069715387
675,-1.258705003,-1.412836513,0,3,-3.7761150089999997
676,-2.426422415,-1.672683982,0,3,-7.279267245000001
677,3.822429144,4.098758069,1,2,7.644858288
678,1.928138998,2.684813758,1,2,3.856277996
679,2.541697609,2.878009358,1,2,5.083395218
680,1.363834389,1.338401031,1,2,2.727668778
681,-2.535007146,-2.942751741,0,3,-7.605021438
682,-0.851494829,-0.770886961,0,3,-2.554484487
683,0.82362785,0.799280181,1,0,0.0
684,-2.600216953,-2.637675867,0,3,-7.800650858999999
685,1.624382122,1.540742492,1,2,3.248764244
686,-0.857247486,-1.678232569,0,1,-0.857247486
687,-1.054361177,-0.550025251,0,1,-1.054361177
688,1.418293088,1.398111692,1,2,2.836586176
689,0.947183509,0.381482262,0,0,0.0
690,-0.624985402,-0.432280318,0,1,-0.624985402
691,2.258299908,1.915965441,1,2,4.516599816
692,-1.656052721,-1.431196472,0,3,-4.968158163
693,1.186292702,1.538955286,1,2,2.372585404
694,1.140045286,1.547899882,1,2,2.280090572
695,-0.778490212,-0.842856903,0,1,-0.778490212
696,0.677047408,0.511536317,0,0,0.0
697,-2.379234906,-2.62945025,0,3,-7.137704718
698,2.088769649,1.799747214,1,2,4.177539298
699,-0.667661126,-0.674553151,0,1,-0.667661126
700,-1.094645109,-1.178382334,0,3,-3.283935327
701,2.187359174,1.857237648,1,2,4.374718348
702,-1.291275874,-1.748789776,0,3,-3.8738276220000003
703,-2.815612861,-2.859115298,0,3,-8.446838583
704,-3.004773553,-3.1784526,0,3,-9.014320659000001
705,1.050227124,0.593680335,1,2,2.100454248
706,-2.249277619,-1.917049213,0,3,-6.747832857
707,3.708113985,4.416951085,1,2,7.41622797
708,-4.432844373,-4.047809088,0,3,-13.298533119
709,3.177892127,2.889816922,1,2,6.355784254
710,0.212650584,0.192558711,0,0,0.0
711,-0.05783223,0.558339351,1,1,-0.05783223
712,-1.346783727,-1.816263584,0,3,-4.040351181
713,0.732067362,1.045105413,1,0,0.0
714,0.015671474,-0.563561809,1,1,0.015671474
715,2.193370577,2.866985628,0,2,4.386741154
716,0.2802328,0.108106991,1,0,0.0
717,0.087442981,0.97906047,1,0,0.0
718,-0.60825355,0.08297197,1,1,-0.60825355
719,-0.236533626,-0.27910583,0,1,-0.236533626
720,0.550679603,0.262917454,0,0,0.0
721,-3.37279044,-3.294880251,0,3,-10.118371320000001
722,-2.6757552,-2.747818787,0,3,-8.0272656
723,1.491324192,1.330697406,1,2,2.982648384
724,0.191605512,-0.47163979,1,0,0.0
725,-0.427876555,-0.633697988,1,1,-0.427876555
726,0.037304584,-0.406887064,0,0,0.0
727,0.420146364,0.640805447,0,0,0.0
728,-1.172025954,-0.775597427,0,3,-3.516077862
729,-1.479073475,-1.182799873,0,3,-4.4372204250000005
730,0.136203189,0.273153225,1,0,0.0
731,-1.725429225,-2.066592052,0,3,-5.176287675
732,1.070428164,1.152588473,0,0,0.0
733,-3.654197324,-3.337091266,0,3,-10.962591972
734,2.329835201,2.095340972,1,2,4.659670402
735,0.916478647,0.964073216,1,0,0.0
736,0.59576238,0.537577745,1,0,0.0
737,1.866051757,2.530998425,1,2,3.732103514
738,3.515557854,3.856177108,1,2,7.031115708
739,2.109958934,2.353622779,1,2,4.219917868
740,-3.844579114,-4.531256608,0,3,-11.533737342
741,-2.792194333,-2.723059403,0,3,-8.376582999
742,-1.541697642,-1.603703014,0,3,-4.625092926
743,0.089770456,0.024307611,1,0,0.0
744,1.149812323,0.524446934,1,2,2.299624646
745,-1.321294491,-1.756401939,0,3,-3.963883473
746,0.34993731,0.322730315,1,0,0.0
747,-1.742165156,-1.296422845,0,3,-5.2264954679999995
748,-1.359450566,-1.595660394,0,3,-4.0783516980000005
749,-2.582852466,-2.742827957,0,3,-7.748557397999999
750,-1.943392205,-1.230955407,0,3,-5.830176615
751,-2.674685685,-2.793414641,0,3,-8.024057055
752,-2.166876603,-2.218392412,0,3,-6.500629808999999
753,2.174600202,2.128502289,1,2,4.349200404
754,-1.99033469,-2.528536749,0,3,-5.97100407
755,5.474106672,-0.0195407195,1,2,10.948213344
756,1.141347343,0.880196896,1,0,0.0
757,0.270531058,0.258502811,0,0,0.0
758,-1.742048366,-1.56429918,0,3,-5.226145098
759,1.290396511,2.067419546,1,2,2.580793022
760,-1.435162292,-1.96227031,0,3,-4.305486876
761,0.072531143,0.418524017,1,0,0.0
762,5.159812542,5.507301845,1,2,10.319625084
763,-0.1270679,-0.382353809,0,1,-0.1270679
764,2.328256233,2.568057773,1,2,4.656512466
765,-1.466699461,-0.809325001,1,3,-4.400098383
766,0.11663634,-0.189352144,0,1,0.11663634
767,3.554309652,3.650897571,1,2,7.108619304
768,-1.11328335,-0.951362804,0,3,-3.33985005
769,3.27014209,3.483813632,1,2,6.54028418
770,0.631023821,0.938740525,1,2,1.262047642
771,-1.068175946,-1.001654015,1,3,-3.2045278379999997
772,0.979862347,1.185236822,1,2,1.959724694
773,1.902618559,1.538029099,0,2,3.805237118
774,-0.016698388,1.248801914,1,2,-0.033396776
775,-2.822969319,-3.013505826,0,3,-8.468907956999999
776,-1.374275041,-1.866206603,0,3,-4.122825123
777,-0.461865466,-0.665523286,0,1,-0.461865466
778,0.018531373,0.12631393,0,1,0.018531373
779,1.315043712,1.489362623,1,2,2.630087424
780,0.263866603,-0.243517045,0,0,0.0
781,-2.456393531,-2.831464218,0,3,-7.369180592999999
782,0.538445676,0.828308188,0,0,0.0
783,1.285820928,1.489080165,1,2,2.571641856
784,0.810066937,1.164908002,0,2,1.620133874
785,2.202350223,2.749482393,1,2,4.404700446
786,1.706442237,1.921597081,1,2,3.412884474
787,1.253651151,1.0877281,1,0,0.0
788,-0.453326202,-0.407386418,0,1,-0.453326202
789,-3.442099302,-2.778140462,0,3,-10.326297906
790,1.023772924,2.129552523,1,0,0.0
791,0.482438826,0.667677372,1,0,0.0
792,0.579218685,0.79344034,1,0,0.0
793,-2.744724292,-2.454440945,0,3,-8.234172875999999
794,-2.28027675,-2.270759612,0,3,-6.84083025
795,2.355313908,2.820855469,1,2,4.710627816
796,-0.089412146,0.313805971,0,1,-0.089412146
797,1.438073334,1.579823913,1,2,2.876146668
798,0.033599087,-0.093608876,0,0,0.0
799,-0.177104824,-0.785383379,0,0,-0.0
800,2.063329697,2.356295116,1,2,4.126659394
801,-0.93144298,-0.846299653,1,3,-2.79432894
802,0.653368921,0.358261829,0,0,0.0
803,-1.127666853,-1.579634959,0,1,-1.127666853
804,-0.704477871,-0.439904731,0,1,-0.704477871
805,-0.88065304,-1.521147569,0,1,-0.88065304
806,0.475736857,0.595593332,0,0,0.0
807,-0.762195926,-0.424775762,0,1,-0.762195926
808,2.097085228,2.317042382,1,2,4.194170456
809,-1.830201099,-1.986497009,0,3,-5.490603297
810,-4.863852351,-0.986135029,0,1,-4.863852351
811,-1.019853576,-0.78504588,0,1,-1.019853576
812,2.970998299,3.451207536,1,2,5.941996598
813,0.617246694,0.388153352,1,0,0.0
814,2.037033336,2.239796616,1,2,4.074066672
815,-2.930023461,-2.297417413,0,3,-8.790070383
816,0.556962282,0.692501121,0,0,0.0
817,1.779622293,1.620870235,1,2,3.559244586
818,-0.053300549,0.363040867,0,0,-0.0
819,2.35264967,2.057625281,1,2,4.70529934
820,-0.975537827,-1.494814633,0,3,-2.926613481
821,2.897671178,3.222599655,1,2,5.795342356
822,4.436494321,4.274029416,0,2,8.872988642
823,-0.8175212,-0.944129606,0,1,-0.8175212
824,-0.926231882,-1.177008137,0,1,-0.926231882
825,2.599944016,2.410817057,1,2,5.199888032
826,2.821537426,3.382750797,1,2,5.643074852
827,-1.16586964,-0.500870134,0,3,-3.49760892
828,-0.735869481,-0.017878026,0,1,-0.735869481
829,-0.694196696,-0.258148447,0,1,-0.694196696
830,-2.892662062,-2.706153558,0,3,-8.677986186
831,-2.000241024,-2.57315526,0,3,-6.000723072
832,-2.099350018,-2.174359899,0,3,-6.298050054
833,-1.606366923,-0.743665127,0,3,-4.819100769
834,0.363734516,0.189485884,0,1,0.363734516
835,0.679353591,1.285011381,1,0,0.0
836,3.305955808,3.327970136,1,2,6.611911616
837,-1.762992009,-2.834248963,0,3,-5.288976027
838,1.768880623,2.025074849,1,2,3.537761246
839,-0.672450611,-0.165948733,0,1,-0.672450611
840,-0.320301478,-0.339899865,0,1,-0.320301478
841,1.616540211,2.109760613,1,2,3.233080422
842,-2.354882401,-3.022013407,0,3,-7.064647203
843,0.514548256,-0.03967745,0,0,0.0
844,0.246705176,0.3286509,0,0,0.0
845,0.937181422,1.128027313,1,0,0.0
846,0.632019943,1.17465149,0,0,0.0
847,4.960790484,5.216360271,0,2,9.921580968
848,-1.441116081,-1.918567717,0,3,-4.323348243
849,-0.924862632,-0.839644383,0,3,-2.774587896
850,-1.37411976,-1.133828781,0,3,-4.1223592799999995
851,-1.142209506,-1.891903105,1,3,-3.426628518
852,-1.137419441,-1.154872828,0,3,-3.412258323
853,2.249668781,2.115435764,1,2,4.499337562
854,2.727138211,2.465260982,1,2,5.454276422
855,-1.023158978,-0.823648157,0,3,-3.0694769340000003
856,-1.836257782,-2.296130392,0,3,-5.508773346
857,0.865872708,1.032624513,1,0,0.0
858,-0.993297653,-0.769501201,0,3,-2.979892959
859,1.676682124,2.110187448,1,2,3.353364248
860,0.526926943,0.077559238,0,0,0.0
861,-2.936960277,-3.539053965,0,3,-8.810880830999999
862,3.201170719,3.312732162,1,2,6.402341438
863,3.377117291,3.262608798,1,2,6.754234582
864,-1.202458033,-0.041397928,0,3,-3.6073740990000003
865,-0.781356418,-0.597957027,1,1,-0.781356418
866,0.63604769,0.659312374,1,0,0.0
867,0.69221519,0.623084008,1,0,0.0
868,1.393028481,0.905803743,1,2,2.786056962
869,3.958115639,4.18366826,1,2,7.916231278
870,-0.342172672,-0.373830682,1,1,-0.342172672
871,-1.842160202,-1.873485676,0,3,-5.526480606
872,-2.822619912,-2.784842581,0,3,-8.467859736
873,-1.18369337,-1.095208358,0,3,-3.55108011
874,-0.002492278,-0.698194536,0,1,-0.002492278
875,3.58493152,3.919740722,1,2,7.16986304
876,-0.655997943,-0.994575693,0,3,-1.967993829
877,0.175408908,0.120196029,0,0,0.0
878,-0.254736903,0.259625065,0,1,-0.254736903
879,2.719328829,3.431108266,1,2,5.438657658
880,5.063057039,4.382859264,1,2,10.126114078
881,-1.110254153,-1.098156222,0,3,-3.3307624590000002
882,-1.21871975,-1.109554476,0,1,-1.21871975
883,2.177861007,1.574848997,1,2,4.355722014
884,1.472674953,1.793711499,1,2,2.945349906
885,3.474515779,3.52102085,1,2,6.949031558
886,1.139801254,1.217465092,1,2,2.279602508
887,-0.785687348,-1.152708515,1,1,-0.785687348
888,1.232505091,1.397659748,1,2,2.465010182
889,1.993557113,2.328846695,1,2,3.987114226
890,1.891353853,1.942273007,1,2,3.782707706
891,1.197712819,0.992138458,1,2,2.395425638
892,2.060714267,1.88628654,1,2,4.121428534
893,2.295307439,2.383465721,1,2,4.590614878
894,2.737033552,2.756552503,1,2,5.474067104
895,1.141758065,1.503686912,0,2,2.28351613
896,-0.422922044,-0.615025359,0,1,-0.422922044
897,0.239373299,-0.247978942,1,0,0.0
898,2.735591607,2.879346038,1,2,5.471183214
899,-1.44454768,-1.635559622,0,3,-4.33364304
900,0.924277559,1.237750339,1,0,0.0
901,-0.712692502,-0.70967705,1,1,-0.712692502
902,-0.165975756,0.095949526,1,0,-0.0
903,2.548605504,2.142878686,1,2,5.097211008
904,0.576295828,0.633650333,1,0,0.0
905,-0.15877983,-0.438485113,0,0,-0.0
906,-2.592401641,-3.080551102,0,3,-7.777204922999999
907,1.957028977,1.612585826,1,2,3.914057954
908,1.503331691,1.285540855,1,2,3.006663382
909,4.609315274,5.107193085,1,2,9.218630548
910,-0.57188872,-0.80026488,0,1,-0.57188872
911,0.631887045,0.123270945,1,0,0.0
912,0.355196725,0.407787694,0,0,0.0
913,3.314079322,3.325751586,1,2,6.628158644
914,-0.059713438,-0.256534643,0,1,-0.059713438
915,0.616025286,0.5515359,1,0,0.0
916,1.478994503,1.869485338,1,2,2.957989006
917,0.265461279,0.533743585,1,0,0.0
918,-0.930278732,-0.69658665,0,1,-0.930278732
919,0.407272394,-0.06619912,1,0,0.0
920,1.941341306,3.09596053,1,2,3.882682612
921,-2.00764421,-1.587143326,0,3,-6.02293263
922,-0.077846734,0.128964691,0,0,-0.0
923,-1.190850723,-1.656575433,0,3,-3.572552169
924,2.399420731,2.778512776,0,2,4.798841462
925,-3.15055239,-3.351003794,0,3,-9.45165717
926,-1.284718417,-1.362426739,0,3,-3.854155251
927,0.707507944,0.035196234,1,0,0.0
928,3.268700001,2.772106766,1,2,6.537400002
929,-0.021952726,0.153465873,0,1,-0.021952726
930,-1.251506643,-0.849012773,0,3,-3.7545199289999998
931,3.593106204,3.867067972,1,2,7.186212408
932,-2.76464806,-2.504320461,0,3,-8.29394418
933,-4.542081394,-4.567987977,0,3,-13.626244182
934,0.892010855,0.729328049,1,0,0.0
935,-0.97935752,-0.863799463,0,3,-2.93807256
936,-1.980053208,-1.651489879,0,3,-5.940159624
937,1.588366981,1.590311883,1,2,3.176733962
938,0.23500884,0.719109648,1,0,0.0
939,-1.510389127,-1.596416832,0,3,-4.531167381
940,-2.674098254,-3.066209828,0,3,-8.022294762
941,2.105220338,2.101075441,1,2,4.210440676
942,1.704837176,1.747226087,1,2,3.409674352
943,0.1678837,0.135071673,0,1,0.1678837
944,3.654677719,4.166939943,1,2,7.309355438
945,-2.496592549,-2.174471757,0,3,-7.4897776469999995
946,-3.519658162,-4.092034558,0,3,-10.558974486
947,-1.506623772,-0.892876966,0,3,-4.519871316
948,-0.130786759,-1.227353583,1,1,-0.130786759
949,0.746803979,1.607213728,0,0,0.0
950,-0.308911024,-0.423833229,1,1,-0.308911024
951,0.749591809,0.673764714,1,0,0.0
952,-2.681047803,-2.705054298,0,3,-8.043143408999999
953,2.695373296,2.84945547,1,2,5.390746592
954,-0.113476819,-0.1135821,1,1,-0.113476819
955,2.374001859,2.320643783,1,2,4.748003718
956,0.763826945,1.287394269,1,0,0.0
957,0.706586846,0.932825278,1,0,0.0
958,1.269668086,0.886146544,1,2,2.539336172
959,0.980599313,1.276868879,1,0,0.0
960,1.071312238,1.28095504,1,2,2.142624476
961,2.501440866,2.283331376,1,2,5.002881732
962,0.530741534,0.847596905,0,0,0.0
963,1.371106008,1.308076968,1,2,2.742212016
964,0.138358072,0.049688683,1,1,0.138358072
965,2.980460286,2.880895039,1,2,5.960920572
966,-1.450110842,-2.421358065,0,3,-4.350332526
967,3.599839746,3.389160013,1,2,7.199679492
968,-0.067639223,0.217630074,0,1,-0.067639223
969,-3.007228267,-3.016192764,0,3,-9.021684801
970,0.07369119,-0.440383382,0,0,0.0
971,-1.221825336,-0.835972834,0,3,-3.6654760079999997
972,1.850341757,1.730901694,1,2,3.700683514
973,-1.184491665,-1.673121861,0,3,-3.5534749949999997
974,-0.589303248,0.293101737,0,1,-0.589303248
975,-3.887436109,-4.308705147,0,3,-11.662308327
976,-0.569758485,-0.217961881,0,1,-0.569758485
977,-5.027942877,-5.335668517,0,3,-15.083828631
978,-3.37034276,-3.316012026,0,3,-10.111028280000001
979,1.168837536,0.807965151,1,2,2.337675072
980,1.482441255,0.986719582,1,2,2.96488251
981,0.750170656,0.959051674,1,0,0.0
982,-1.82876483,-1.666648612,0,3,-5.48629449
983,-0.046644524,0.411215254,0,1,-0.046644524
984,-0.245799752,-0.259552525,0,1,-0.245799752
985,-2.395274626,-1.507133908,0,3,-7.185823878
986,2.932504199,3.039842866,1,2,5.865008398
987,1.399528132,1.626238004,1,2,2.799056264
988,-0.638117693,-1.181489391,0,1,-0.638117693
989,-0.100391048,-0.346024774,0,0,-0.0
990,0.70349062,0.9113625,0,0,0.0
991,-4.045179594,-4.078870699,0,3,-12.135538782000001
992,-0.361921014,-0.28684776,1,1,-0.361921014
993,-1.663695595,-1.990293098,0,3,-4.991086785
994,-1.764397123,-1.715618334,0,3,-5.293191369
995,-0.301980173,-0.254561817,0,1,-0.301980173
996,3.19570406,2.723530052,1,2,6.39140812
997,1.140622378,1.397642316,1,2,2.281244756
